rownum,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,12,11,10,9,8,7,6,5,4,3,2,1
entityid,0,0,0,0,0,0,0,0,0,0,0,633909,633909,633909,633909,0,0,0,0,0,0,0,0,633909,633909,633909,633909,633909,633909,633909,633909,633909,633909,633909,633909
conceptgroup,0,0,0,0,0,0,0,0,0,0,0,"FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree",0,0,0,0,0,0,0,0,"FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree","FinancialHeaderData PrimaryFinancials ActivityRatios LeverageRatios BalanceSheetFull ValuationRatios DailyRatios IncomeStatementFull ProfitabilityRatios GrowthRatios LiquidityRatios LiquidityRatiosMini LeverageRatiosMini IncomeStatementConsolidated FinancialRatioData ProfitabilityRatiosMini ValuationRatiosMini CashFlowStatementConsolidated CashFlowStatementFull BalanceSheetConsolidated Metadata MetadataFree"
fiscalyear,0,0,0,0,0,0,0,0,0,0,0,2012,2013,2014,2015,0,0,0,0,0,0,0,0,2013,2013,2013,2013,2014,2014,2014,2014,2015,2015,2015,2015
fiscalquarter,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,1,2,3,4,1,2,3,4,1,2,3,4
USDConversionRate,0,0,0,0,0,0,0,0,0,0,0,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0,0,0,0,0,0,0,0,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
Restated,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,0,0,0,0,0,0,0,0,false,false,false,false,false,true,false,true,false,false,false,false
ReceivedDate,0,0,0,0,0,0,0,0,0,0,0,5/7/2014,5/7/2014,5/17/2016,5/17/2016,0,0,0,0,0,0,0,0,5/12/2014,8/19/2014,11/21/2014,11/21/2014,6/15/2015,8/11/2015,11/13/2015,5/17/2016,6/15/2015,8/11/2015,11/13/2015,5/17/2016
Preliminary,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false
PeriodLengthCode,0,0,0,0,0,0,0,0,0,0,0,m,m,m,m,0,0,0,0,0,0,0,0,m,m,m,m,m,m,m,m,m,m,m,m
